Movie ID,Movie Title,Year,Director,Duration,Language,Country,Rating,Actor 1,Actor 2,Actor 3,Budget,Gross,Genre,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Number of Critics,Votes,IMDB Link,IMDB Score,Aspect Ratio,Color
8803,Road Hard ,2015,Adam Carolla,98,English,USA,Not Rated,Jay Mohr,Jim O'Heir,David Alan Grier,US$1500000.00,US$105943.00,Drama,Drama,,,,,14,1351,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,6.1,2.35,Color
27373,Amigo ,2010,John Sayles,124,English,USA,R,Brian Lee Franklin,John Arcilla,Ronnie Lazaro,US$1700000.00,US$183490.00,Drama,Drama,,,,,35,463,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1,5.8,2.35,Color
27402,Pontypool ,2008,Bruce McDonald,95,English,Canada,Not Rated,Stephen McHattie,Georgina Reilly,Boyd Banks,US$1500000.00,US$3478.00,Fantasy|Horror|Mystery|Thriller,Fantasy,Horror,Mystery,Thriller,,178,22212,http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1,6.7,2.35,Color
27410,Trucker ,2008,James Mottern,90,English,USA,R,Jimmy Bennett,Joey Lauren Adams,Matthew Lawrence,US$2000000.00,US$52166.00,Drama|War,Drama,War,,,,46,2792,http://www.imdb.com/title/tt1087527/?ref_=fn_tt_tt_1,6.7,2.35,Color
27497,The Lords of Salem ,2012,Rob Zombie,101,English,USA,R,Sid Haig,Dee Wallace,Michael Berryman,US$2500000.00,US$1163508.00,Action|Drama|War,Action,Drama,War,,,234,20376,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1,5.1,2.35,Color
27563,Snow White and the Seven Dwarfs ,1937,William Cottrell,83,English,USA,Approved,Adriana Caselotti,Billy Gilbert,Lucille La Verne,US$2000000.00,US$184925485.00,Comedy|Horror|Musical,Comedy,Horror,Musical,,,145,133348,http://www.imdb.com/title/tt0029583/?ref_=fn_tt_tt_1,7.7,1.37,Color
27604,The Holy Girl ,2004,Lucrecia Martel,106,Spanish,Argentina,R,Mía Maestro,Mercedes Morán,María Alche,US$1400000.00,US$304124.00,Horror|Mystery|Thriller,Horror,Mystery,Thriller,,,78,2720,http://www.imdb.com/title/tt0300270/?ref_=fn_tt_tt_1,6.7,1.85,Color
57502,Incident at Loch Ness ,2004,Zak Penn,94,English,UK,PG-13,Zak Penn,Gabriel Beristain,John Bailey,US$1400000.00,US$36830.00,Adventure|Animation|Drama|Horror,Adventure,Animation,Drama,Horror,,60,3291,http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1,6.6,1.85,Color
68536,The Blue Room ,2014,Mathieu Amalric,76,French,France,R,Mathieu Amalric,Léa Drucker,Laurent Poitrenaux,US$1244958.00,US$231186.00,Documentary,Documentary,,,,,92,2082,http://www.imdb.com/title/tt3230082/?ref_=fn_tt_tt_1,6.3,1.33,Color
100040,Batman: The Movie ,1966,Leslie H. Martinson,105,English,USA,Approved,Burgess Meredith,Cesar Romero,Burt Ward,US$1377800.00,US$1739491.00,Crime|Drama|Thriller,Crime,Drama,Thriller,,,53,22975,http://www.imdb.com/title/tt0060153/?ref_=fn_tt_tt_1,6.5,1.85,Color
101388,"Lock, Stock and Two Smoking Barrels ",1998,Guy Ritchie,120,English,UK,R,Jason Statham,Jason Flemyng,Dexter Fletcher,US$960000.00,US$3650677.00,Crime|Drama|Mystery,Crime,Drama,Mystery,,,116,414976,http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1,8.2,1.85,Color
108704,The Celebration ,1998,Thomas Vinterberg,105,Danish,Denmark,R,Ulrich Thomsen,Paprika Steen,Trine Dyrholm,US$1300000.00,US$1647780.00,Action|Crime|Thriller,Action,Crime,Thriller,,,98,65951,http://www.imdb.com/title/tt0154420/?ref_=fn_tt_tt_1,8.1,1.33,Color
110889,Trees Lounge ,1996,Steve Buscemi,95,English,USA,R,Steve Buscemi,Debi Mazar,Carol Kane,US$1300000.00,US$695229.00,Action|Drama,Action,Drama,,,,43,11369,http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1,7.2,1.85,Color
4774,Journey from the Fall ,2006,Ham Tran,135,Vietnamese,USA,R,Long Nguyen,Kieu Chinh,Cat Ly,US$1592000.00,US$638951.00,Comedy|Crime,Comedy,Crime,,,,15,775,http://www.imdb.com/title/tt0433398/?ref_=fn_tt_tt_1,7.4,1.85,Color
5025,The Basket ,1999,Rich Cowan,105,English,USA,PG,Eric Dane,Karen Allen,Peter Coyote,US$1300000.00,US$609042.00,Comedy,Comedy,,,,,14,449,http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1,6.5,1.85,Color
5046,Eddie: The Sleepwalking Cannibal ,2012,Boris Rodriguez,83,English,Canada,Not Rated,Stephen McHattie,Thure Lindhardt,Georgina Reilly,US$1500000.00,US$1521.00,Action|Drama|Sci-Fi|Thriller,Action,Drama,Sci-Fi,Thriller,,56,1231,http://www.imdb.com/title/tt1480658/?ref_=fn_tt_tt_1,5.7,1.85,Color
5047,The Hebrew Hammer ,2003,Jonathan Kesselman,87,English,USA,R,Judy Greer,Adam Goldberg,Tony Cox,US$1000000.00,US$19539.00,Action|Comedy,Action,Comedy,,,,35,4182,http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1,6.2,1.85,Black and White
5048,Neal 'N' Nikki ,2005,Arjun Sablok,97,English,India,Not Rated,Abhishek Bachchan,Uday Chopra,Samantha McLeod,US$1500000.00,US$100358.00,Adventure|Children|Comedy,Adventure,Children,Comedy,,,5,1167,http://www.imdb.com/title/tt0470869/?ref_=fn_tt_tt_1,3.3,2.35,Color
5064,Friday the 13th Part 2,1981,Steve Miner,87,English,USA,R,Betsy Palmer,Adrienne King,Amy Steel,US$1250000.00,US$19100000.00,Action|Adventure|Drama|Romance|Thriller,Action,Adventure,Drama,Romance,Thriller,242,39690,http://www.imdb.com/title/tt0082418/?ref_=fn_tt_tt_1,6.1,1.85,Color
5065,Filly Brown ,2012,Youssef Delara,80,English,USA,R,Noel Gugliemi,Jenni Rivera,Jorge Diaz,US$427000.00,US$2833383.00,Drama|Fantasy|Horror|Mystery|Thriller,Drama,Fantasy,Horror,Mystery,Thriller,16,910,http://www.imdb.com/title/tt1869425/?ref_=fn_tt_tt_1,5.7,2.35,Color
5066,"Sex, Lies, and Videotape ",1989,Steven Soderbergh,100,English,USA,R,Peter Gallagher,Laura San Giacomo,Steven Brill,US$1200000.00,US$24741700.00,Drama|Romance,Drama,Romance,,,,58,37785,http://www.imdb.com/title/tt0098724/?ref_=fn_tt_tt_1,7.2,1.85,Color
5080,Saw ,2004,James Wan,103,English,USA,R,Michael Emerson,Monica Potter,Shawnee Smith,US$1200000.00,US$55153403.00,Comedy,Comedy,,,,,287,299127,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1,7.7,1.85,Color
5092,Super Troopers ,2001,Jay Chandrasekhar,100,English,USA,R,Geoffrey Arend,Daniel von Bargen,Jay Chandrasekhar,US$1200000.00,US$18488314.00,Children|Comedy,Children,Comedy,,,,100,76151,http://www.imdb.com/title/tt0247745/?ref_=fn_tt_tt_1,7.1,1.85,Color
5093,The Amazing Catfish ,2013,Claudia Sainte-Luce,89,Spanish,Mexico,Not Rated,Ximena Ayala,Vera Wilson,José Manuel Orozco Angulo,US$1300000.00,US$11278.00,Action|Thriller,Action,Thriller,,,,50,1229,http://www.imdb.com/title/tt2414046/?ref_=fn_tt_tt_1,7,2.35,Color
5094,Monsoon Wedding ,2001,Mira Nair,114,Hindi,India,R,Naseeruddin Shah,Randeep Hooda,Lillete Dubey,US$7000000.00,US$13876974.00,Action|Sci-Fi,Action,Sci-Fi,,,,137,19397,http://www.imdb.com/title/tt0265343/?ref_=fn_tt_tt_1,7.4,1.85,Color
5106,You Can Count on Me ,2000,Kenneth Lonergan,111,English,USA,R,Matthew Broderick,Rory Culkin,Gaby Hoffmann,US$1200000.00,US$9180275.00,Comedy|Musical|Romance,Comedy,Musical,Romance,,,122,22145,http://www.imdb.com/title/tt0203230/?ref_=fn_tt_tt_1,7.7,1.85,Color
5107,But I'm a Cheerleader ,1999,Jamie Babbit,85,English,USA,R,Natasha Lyonne,Clea DuVall,Eddie Cibrian,US$1200000.00,US$2199853.00,Drama|War,Drama,War,,,,99,19986,http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1,6.6,1.85,Color
5108,Home Run ,2013,David Boyd,113,English,USA,PG-13,Vivica A. Fox,Drew Waters,Scott Elrod,US$1200000.00,US$2859955.00,Crime|Drama|Thriller,Crime,Drama,Thriller,,,10,2417,http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1,6,2.35,Color
5109,Reservoir Dogs ,1992,Quentin Tarantino,99,English,USA,R,Quentin Tarantino,Steve Buscemi,Chris Penn,US$1200000.00,US$2812029.00,Adventure|Animation|Children,Adventure,Animation,Children,,,173,664719,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1,8.4,2.35,Color
5127,"The Good, the Bad and the Ugly ",1966,Sergio Leone,142,Italian,Italy,Approved,Clint Eastwood,Luigi Pistilli,Enzo Petito,US$1200000.00,US$6100000.00,Drama|Fantasy|Mystery|Romance|Thriller,Drama,Fantasy,Mystery,Romance,Thriller,181,503509,http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1,8.9,2.35,Color
5128,The Second Mother ,2015,Anna Muylaert,112,Portuguese,Brazil,R,Alex Huszar,Regina Casé,Luis Miranda,US$4000000.00,US$375723.00,Fantasy|Horror,Fantasy,Horror,,,,111,7025,http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1,7.9,2.35,Color
5151,Blue Like Jazz ,2012,Steve Taylor,108,English,USA,PG-13,Jason Marsden,Marshall Allman,Eric Lange,US$1200000.00,US$594904.00,Comedy|Romance,Comedy,Romance,,,,38,2582,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1,6,1.85,Color
5152,Down and Out with the Dolls ,2001,Kurt Voss,88,English,USA,R,Lemmy,Coyote Shivers,Zoë Poledouris,US$1200000.00,US$58936.00,Action|Drama|War,Action,Drama,War,,,12,91,http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1,6.1,1.78,Color
5170,George Washington ,2000,David Gordon Green,90,English,USA,Unrated,Paul Schneider,Eddie Rouse,Damian Jewan Lee,US$42000.00,US$241816.00,Action|Comedy|Crime,Action,Comedy,Crime,,,75,6246,http://www.imdb.com/title/tt0262432/?ref_=fn_tt_tt_1,7.5,2.35,Color
5171,Smiling Fish & Goat on Fire ,1999,Kevin Jordan,90,English,USA,R,Derick Martini,Christa Miller,Ion Overman,US$40000.00,US$277233.00,Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,,21,2631,http://www.imdb.com/title/tt0162348/?ref_=fn_tt_tt_1,7.6,1.85,Color
5172,The Last Waltz ,1978,Martin Scorsese,117,English,USA,PG,Ringo Starr,Levon Helm,Bob Dylan,US$453124.00,US$321952.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,71,12611,http://www.imdb.com/title/tt0077838/?ref_=fn_tt_tt_1,8.2,1.85,Color
5218,The Exploding Girl ,2009,Bradley Rust Gray,79,English,USA,Unrated,Zoe Kazan,Mark Rendall,Jordan Scovel,US$3494821.00,US$24705.00,Adventure|Animation|Children|Comedy,Adventure,Animation,Children,Comedy,,61,1516,http://www.imdb.com/title/tt1294161/?ref_=fn_tt_tt_1,6.3,2.35,Color
5219,The Legend of God's Gun ,2007,Mike Bruce,78,English,USA,R,Joseph Campanella,Kirpatrick Thomas,Christian Anderson,US$30000.00,US$243768.00,Action|Horror|Sci-Fi|Thriller,Action,Horror,Sci-Fi,Thriller,,3,143,http://www.imdb.com/title/tt1073221/?ref_=fn_tt_tt_1,4.1,2.35,Color
5220,Down Terrace ,2009,Ben Wheatley,93,English,UK,R,Michael Smiley,Tony Way,David Schaal,US$30284.00,US$9609.00,Action|Comedy,Action,Comedy,,,,53,2646,http://www.imdb.com/title/tt1489167/?ref_=fn_tt_tt_1,6.5,2.35,Color
5254,Clerks ,1994,Kevin Smith,102,English,USA,R,Jason Mewes,Brian O'Halloran,Jeff Anderson,US$230000.00,US$3151130.00,Action|Horror|Thriller,Action,Horror,Thriller,,,136,181749,http://www.imdb.com/title/tt0109445/?ref_=fn_tt_tt_1,7.8,1.37,Black and White
5255,Pink Narcissus ,1971,James Bidgood,65,English,USA,Not Rated,Don Brooks,Bobby Kendall,-,US$27000.00,US$8231.00,Comedy,Comedy,,,,,8,803,http://www.imdb.com/title/tt0067580/?ref_=fn_tt_tt_1,6.7,1.37,Color
5264,In the Company of Men ,1997,Neil LaBute,97,English,Canada,R,Stacy Edwards,Matt Malloy,Jason Dixie,US$25000.00,US$2856622.00,Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,,80,11550,http://www.imdb.com/title/tt0119361/?ref_=fn_tt_tt_1,7.3,1.85,Color
5265,Slacker ,1991,Richard Linklater,100,English,USA,R,Tommy Pallotta,Richard Linklater,Jean Caffeine,US$23000.00,US$1227508.00,Comedy|Crime|Drama,Comedy,Crime,Drama,,,61,15103,http://www.imdb.com/title/tt0102943/?ref_=fn_tt_tt_1,7.1,1.37,Black and White
5266,The Puffy Chair ,2005,Jay Duplass,85,English,USA,R,Mark Duplass,Katie Aselton,Bari Hyman,US$15000.00,US$192467.00,Thriller,Thriller,,,,,51,4067,http://www.imdb.com/title/tt0436689/?ref_=fn_tt_tt_1,6.6,2.35,Color
5267,Breaking Upwards ,2009,Daryl Wein,88,English,USA,Not Rated,Zoe Lister-Jones,Heather Burns,Ebon Moss-Bachrach,US$15000.00,US$76382.00,Drama,Drama,,,,,22,1194,http://www.imdb.com/title/tt1247644/?ref_=fn_tt_tt_1,6.2,2.35,Color
5282,Pink Flamingos ,1972,John Waters,108,English,USA,NC-17,Divine,Mink Stole,Edith Massey,US$10000.00,US$180483.00,Thriller,Thriller,,,,,73,16792,http://www.imdb.com/title/tt0069089/?ref_=fn_tt_tt_1,6.1,1.37,Color
5283,Clean ,2004,Olivier Assayas,110,French,France,R,Maggie Cheung,Béatrice Dalle,Don McKellar,US$4500.00,US$136007.00,Comedy,Comedy,,,,,81,3924,http://www.imdb.com/title/tt0388838/?ref_=fn_tt_tt_1,6.9,2.35,Color
5293,The Circle ,2000,Jafar Panahi,90,Persian,Iran,Not Rated,Fereshteh Sadre Orafaiy,Nargess Mamizadeh,Mojgan Faramarzi,US$10000.00,US$673780.00,Drama|Thriller,Drama,Thriller,,,,64,4555,http://www.imdb.com/title/tt0255094/?ref_=fn_tt_tt_1,7.5,1.85,Color
5296,The Cure ,1997,Kiyoshi Kurosawa,111,Japanese,Japan,Not Rated,Kôji Yakusho,Anna Nakagawa,Denden,US$1000000.00,US$94596.00,Comedy|Romance,Comedy,Romance,,,,78,6318,http://www.imdb.com/title/tt0123948/?ref_=fn_tt_tt_1,7.4,1.85,Color
5299,Primer ,2004,Shane Carruth,77,English,USA,PG-13,Shane Carruth,David Sullivan,Casey Gooden,US$7000.00,US$424760.00,Comedy|Romance,Comedy,Romance,,,,143,72639,http://www.imdb.com/title/tt0390384/?ref_=fn_tt_tt_1,7,1.85,Color
5312,Cavite ,2005,Neill Dela Llana,80,English,Philippines,Not Rated,Ian Gamazon,Edgar Tancangco,Quynn Ton,US$7000.00,US$70071.00,Crime|Thriller,Crime,Thriller,,,,35,589,http://www.imdb.com/title/tt0428303/?ref_=fn_tt_tt_1,6.3,2.35,Color
5313,El Mariachi ,1992,Robert Rodriguez,81,Spanish,USA,R,Carlos Gallardo,Peter Marquardt,Consuelo Gómez,US$7000.00,US$2040920.00,Action|Adventure|Fantasy,Action,Adventure,Fantasy,,,56,52055,http://www.imdb.com/title/tt0104815/?ref_=fn_tt_tt_1,6.9,1.37,Color
5323,Newlyweds ,2011,Edward Burns,95,English,USA,Not Rated,Kerry Bishé,Caitlin FitzGerald,Daniella Pineda,US$9000.00,US$4584.00,Horror|Sci-Fi|Thriller,Horror,Sci-Fi,Thriller,,,14,1338,http://www.imdb.com/title/tt1880418/?ref_=fn_tt_tt_1,6.4,2.35,Color
5329,Shanghai Calling ,2012,Daniel Hsia,100,English,USA,PG-13,Alan Ruck,Daniel Henney,Eliza Coupe,US$2981201.00,US$10443.00,Crime|Drama|Thriller,Crime,Drama,Thriller,,,14,1255,http://www.imdb.com/title/tt2070597/?ref_=fn_tt_tt_1,6.3,2.35,Color
5347,My Date with Drew ,2004,Jon Gunn,90,English,USA,PG,John August,Brian Herzlinger,Jon Gunn,US$1100.00,US$85222.00,Drama,Drama,,,,,43,4285,http://www.imdb.com/title/tt0378407/?ref_=fn_tt_tt_1,6.6,1.85,Color
5348,Obitaemyy ostrov ,2009,Fedor Bondarchuk,115,Russian,Russia,Not Rated,Yuliya Snigir,Fedor Bondarchuk,Aleksey Serebryakov,US$29500000.00,US$23772559.00,Comedy|Drama,Comedy,Drama,,,,14,4387,http://www.imdb.com/title/tt0972558/?ref_=fn_tt_tt_1,5.3,2.35,Color
5349,Black Water Transit ,2009,Tony Kaye,100,English,USA,Not Rated,Bill Cobbs,Aisha Tyler,Beverly D'Angelo,US$23000000.00,US$45928000.00,Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,,2,219,http://www.imdb.com/title/tt0490087/?ref_=fn_tt_tt_1,7.2,2.35,Color
5363,Reds ,1981,Warren Beatty,195,English,USA,PG,Paul Sorvino,Warren Beatty,M. Emmet Walsh,US$35000000.00,US$40419583.00,Comedy,Comedy,,,,,57,16255,http://www.imdb.com/title/tt0082979/?ref_=fn_tt_tt_1,7.5,1.85,Color
5364,George and the Dragon ,2004,Tom Reeve,93,English,USA,PG,Joan Plowright,Rollo Weeks,Simon Callow,US$32000000.00,US$45000000.00,Drama|Thriller,Drama,Thriller,,,,12,3088,http://www.imdb.com/title/tt0306892/?ref_=fn_tt_tt_1,5.7,2.35,Color
5377,Wild Card ,2015,Simon West,92,English,USA,R,Jason Statham,Michael Angarano,Jason Alexander,US$30000000.00,US$6700000.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,130,36487,http://www.imdb.com/title/tt2231253/?ref_=fn_tt_tt_1,5.6,2.35,Color
5378,The Color of Freedom ,2007,Bille August,118,English,Germany,R,Terry Pheto,Patrick Lyster,Tyrone Keogh,US$30000000.00,US$50000000.00,Action|Adventure|Sci-Fi|IMAX,Action,Adventure,Sci-Fi,IMAX,,46,10175,http://www.imdb.com/title/tt0438859/?ref_=fn_tt_tt_1,7.1,2.35,Color
5380,United Passions ,2014,Frédéric Auburtin,110,English,France,Not Rated,Fisher Stevens,Thomas Kretschmann,Jemima West,US$24000000.00,US$168832.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,7,3279,http://www.imdb.com/title/tt2814362/?ref_=fn_tt_tt_1,2,2.35,Color
5387,A Warrior's Tail ,2015,Maksim Fadeev,85,Russian,Russia,Not Rated,Konstantin Khabenskiy,Fedor Bondarchuk,Sergey Garmash,US$30000000.00,US$5015080.00,Drama|Thriller,Drama,Thriller,,,,5,393,http://www.imdb.com/title/tt4075322/?ref_=fn_tt_tt_1,4.1,2.35,Color
5388,Ripley's Game ,2002,Liliana Cavani,110,English,Italy,R,Ray Winstone,Dougray Scott,Chiara Caselli,US$30000000.00,US$34004384.00,Action|Crime|Drama|Mystery|Thriller,Action,Crime,Drama,Mystery,Thriller,56,14618,http://www.imdb.com/title/tt0265651/?ref_=fn_tt_tt_1,6.7,1.85,Color
5389,Confessions of a Dangerous Mind ,2002,George Clooney,113,English,USA,R,Dick Clark,David Julian Hirsh,Jennifer Hall,US$29000000.00,US$33159632.00,Adventure|Animation|Children|Western,Adventure,Animation,Children,Western,,181,71596,http://www.imdb.com/title/tt0270288/?ref_=fn_tt_tt_1,7.1,2.35,Color
5400,Florence Foster Jenkins ,2016,Stephen Frears,110,English,UK,PG-13,Meryl Streep,Nina Arianda,John Sessions,US$29000000.00,US$56000000.00,Drama|Thriller,Drama,Thriller,,,,87,2167,http://www.imdb.com/title/tt4136084/?ref_=fn_tt_tt_1,7.1,2.35,Color
5401,Harlock: Space Pirate ,2013,Shinji Aramaki,115,Japanese,Japan,Not Rated,Shun Oguri,Yû Aoi,Haruma Miura,US$30000000.00,US$310985.00,Comedy,Comedy,,,,,62,8227,http://www.imdb.com/title/tt2668134/?ref_=fn_tt_tt_1,6.5,2.35,Color
5414,The NeverEnding Story ,1984,Wolfgang Petersen,94,English,West Germany,PG,Gerald McRaney,Barret Oliver,Alan Oppenheimer,US$27000000.00,US$100000000.00,Action|Comedy|Crime,Action,Comedy,Crime,,,99,99557,http://www.imdb.com/title/tt0088323/?ref_=fn_tt_tt_1,7.4,2.35,Color
5415,Return to Oz ,1985,Walter Murch,109,English,UK,PG,Piper Laurie,Jean Marsh,Tim Rose,US$25000000.00,US$11100000.00,Comedy|Drama,Comedy,Drama,,,,56,19568,http://www.imdb.com/title/tt0089908/?ref_=fn_tt_tt_1,6.7,1.85,Color
5416,The Magic Flute ,2006,Kenneth Branagh,135,English,France,Not Rated,Kim-Marie Woodhouse,Amy Carson,Joseph Kaiser,US$27000000.00,US$35148625.00,Comedy|Drama|Thriller,Comedy,Drama,Thriller,,,38,926,http://www.imdb.com/title/tt0475331/?ref_=fn_tt_tt_1,6.6,2.35,Color
5418,Snow White: A Tale of Terror ,1997,Michael Cohn,100,English,USA,R,David Conrad,Chris Bauer,Monica Keena,US$26000000.00,US$456000000.00,Action|Mystery|Thriller,Action,Mystery,Thriller,,,22,8118,http://www.imdb.com/title/tt0119227/?ref_=fn_tt_tt_1,6.3,1.85,Color
5419,Accidental Love ,2015,David O. Russell,100,English,USA,PG-13,Jake Gyllenhaal,Kirstie Alley,Beverly D'Angelo,US$26000000.00,US$139936.00,Adventure|Children|Comedy|Fantasy|Mystery,Adventure,Children,Comedy,Fantasy,Mystery,56,5006,http://www.imdb.com/title/tt1137470/?ref_=fn_tt_tt_1,4,1.85,Color
5420,Viy ,2014,Oleg Stepchenko,107,Russian,Russia,Not Rated,Jason Flemyng,Igor Jijikine,Agnia Ditkovskite,US$26000000.00,US$39500000.00,Action|Drama|War,Action,Drama,War,,,25,3170,http://www.imdb.com/title/tt1224378/?ref_=fn_tt_tt_1,5.4,1.85,Color
5421,The Face of an Angel ,2014,Michael Winterbottom,101,English,UK,Not Rated,Cara Delevingne,Ava Acres,Sara Stewart,US$3913963.00,US$1745729.00,Drama,Drama,,,,,78,2863,http://www.imdb.com/title/tt2967008/?ref_=fn_tt_tt_1,4.7,2.35,Color
5444,The Omen ,1976,Richard Donner,107,English,UK,R,Lee Remick,Patrick Troughton,Billie Whitelaw,US$2800000.00,US$60900000.00,Adventure|Animation|Children|Sci-Fi,Adventure,Animation,Children,Sci-Fi,,154,80958,http://www.imdb.com/title/tt0075005/?ref_=fn_tt_tt_1,7.6,2.35,Color
5445,Lifeforce ,1985,Tobe Hooper,101,English,UK,R,Frank Finlay,Steve Railsback,Peter Firth,US$25000000.00,US$11600000.00,Action|Crime|Mystery|Sci-Fi|Thriller,Action,Crime,Mystery,Sci-Fi,Thriller,159,15531,http://www.imdb.com/title/tt0089489/?ref_=fn_tt_tt_1,6.1,2.35,Color
5446,A Perfect Plan ,2012,Pascal Chaumeil,104,French,France,Not Rated,Dany Boon,Malonn Lévana,Alice Pol,US$17000000.00,US$16000000.00,Adventure|Drama,Adventure,Drama,,,,58,5525,http://www.imdb.com/title/tt1986843/?ref_=fn_tt_tt_1,6.3,2.35,Color
5447,Sheena ,1984,John Guillermin,117,English,UK,PG,Tanya Roberts,Donovan Scott,Ted Wass,US$25000000.00,US$5778000.00,Drama,Drama,,,,,21,3334,http://www.imdb.com/title/tt0088103/?ref_=fn_tt_tt_1,4.8,2.35,Color
5448,Carnage ,2011,Roman Polanski,80,English,France,R,Kate Winslet,Christoph Waltz,Julie Adams,US$25000000.00,US$27600000.00,Adventure|Animation|Children|Comedy,Adventure,Animation,Children,Comedy,,376,96480,http://www.imdb.com/title/tt1692486/?ref_=fn_tt_tt_1,7.2,2.35,Color
5449,The True Story of Puss'N Boots ,2009,Jérôme Deschamps,80,English,France,G,Yolande Moreau,André Wilms,Jérôme Deschamps,US$25000000.00,US$9600000.00,Comedy|Romance,Comedy,Romance,,,,4,753,http://www.imdb.com/title/tt1239462/?ref_=fn_tt_tt_1,2.9,1.85,Color
5451,Space Dogs ,2010,Inna Evlannikova,85,Russian,Russia,G,Sergey Garmash,Evgeniy Mironov,Aleksandr Bashirov,US$25000000.00,US$8314000.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,16,891,http://www.imdb.com/title/tt1272051/?ref_=fn_tt_tt_1,5.2,2.35,Color
5458,Ironclad ,2011,Jonathan English,121,English,UK,R,Jason Flemyng,Mackenzie Crook,Derek Jacobi,US$25000000.00,US$5297411.00,Children|Comedy|Fantasy,Children,Comedy,Fantasy,,,91,34338,http://www.imdb.com/title/tt1233301/?ref_=fn_tt_tt_1,6.2,2.35,Color
5459,Waterloo ,1970,Sergey Bondarchuk,134,English,Italy,G,Rod Steiger,Dan O'Herlihy,Jack Hawkins,US$25000000.00,US$53971348.00,Action|Comedy|Sci-Fi,Action,Comedy,Sci-Fi,,,16,5911,http://www.imdb.com/title/tt0066549/?ref_=fn_tt_tt_1,7.3,2.35,Color
5460,Forsaken ,2015,Jon Cassar,90,English,Canada,R,Demi Moore,Landon Liboiron,Michael Wincott,US$11000000.00,US$23219748.00,Action|Animation|Children|Comedy,Action,Animation,Children,Comedy,,45,4693,http://www.imdb.com/title/tt2271563/?ref_=fn_tt_tt_1,6.3,2.35,Color
5462,Bodyguards and Assassins ,2009,Teddy Chan,139,Mandarin,China,Not Rated,Bingbing Fan,Simon Yam,Nicholas Tse,US$23000000.00,US$5838000.00,Adventure|Comedy,Adventure,Comedy,,,,55,6263,http://www.imdb.com/title/tt1403130/?ref_=fn_tt_tt_1,6.9,2.35,Color
5463,Gandhi ,1982,Richard Attenborough,240,English,UK,PG,Candice Bergen,Amrish Puri,John Gielgud,US$22000000.00,US$127800000.00,Action|Adventure|Fantasy,Action,Adventure,Fantasy,,,95,171726,http://www.imdb.com/title/tt0083987/?ref_=fn_tt_tt_1,8.1,2.35,Black and White
5464,Sorcerer ,1977,William Friedkin,92,English,USA,PG,Roy Scheider,Joe Spinell,Amidou,US$12000000.00,US$5900000.00,Crime|Drama,Crime,Drama,,,,84,9513,http://www.imdb.com/title/tt0076740/?ref_=fn_tt_tt_1,7.7,1.85,Color
5476,Underdogs ,2013,Juan José Campanella,106,Spanish,Spain,PG,Pablo Rago,Diego Ramos,Gabriel Almirón,US$22000000.00,US$25100000.00,Horror|Thriller,Horror,Thriller,,,,82,6920,http://www.imdb.com/title/tt1634003/?ref_=fn_tt_tt_1,6.7,2.35,Color
